Date,Symbol,Name,Quantity,Price,MarketValue,Weight
2026-08-20,GOOGL,ALPHABET INC A,0.5043,340.6700134277344,171.79988777160642,0.08839675814830189
2026-08-20,MSFT,MICROSOFT CORP,0.30684,481.1499938964844,147.63606412719727,0.07596366693771453
2026-08-20,AMZN,AMAZON.COM INC,0.44572,260.1099853515625,115.93622267089845,0.0596530438348799
2026-08-20,TSM,TAIWAN SEMICONDUCTOR ADR,0.18955,416.0,78.8528,0.040572389082016706
2026-08-20,SPCX,SPACE X TECH SPACEX A,0.5447,134.0,72.98979999999999,0.037555680516336544
2026-08-20,AVGO,BROADCOM INC,0.19659,364.0299987792969,71.56465746002196,0.03682239726413343
2026-08-20,META,META PLATFORMS INC A,0.10527,545.8300170898438,57.459525899047854,0.02956483778945561
2026-08-20,LLY,ELI LILLY AND CO,0.0389,1244.4000244140625,48.40716094970703,0.02490709484517124
2026-08-20,MU,MICRON TECHNOLOGY INC,0.04667,974.3300170898438,45.471981897583014,0.02339684756760899
2026-08-20,TSLA,TESLA INC,0.12948,345.1300048828125,44.687433032226565,0.02299317107395123
2026-08-20,SKHY,SK HYNIX INC ADR,0.2309,163.0800018310547,37.65517242279053,0.01937483902268382
2026-08-20,WMT,WALMART INC,0.32885,103.83999633789062,34.14778279571533,0.017570170366505166
2026-08-20,AMD,ADVANCED MICRO DEVIC,0.06746,469.4549865722656,31.669433394165043,0.016294977143171543
2026-08-20,ASML,ASML HLDG N V ADR,0.01619,1750.31005859375,28.337519848632812,0.01458059676914582
2026-08-20,XOM,EXXON MOBIL CORP,0.16991,166.14999389648438,28.23054546295166,0.014525554888608091
2026-08-20,JNJ,JOHNSON & JOHNSON,0.09958,267.3699951171875,26.624704113769532,0.013699296087106965
2026-08-20,INTC,INTEL CORP,0.20843,92.12999725341797,19.202655327529907,0.009880405050377466
2026-08-20,ABBV,ABBVIE INC,0.07302,261.8299865722656,19.118825619506836,0.009837271876532735
2026-08-20,CSCO,CISCO SYS INC,0.16287,109.58999633789062,17.848922703552244,0.009183864575809142
2026-08-20,PLTR,PALANTIR TECHNOLOGIES A,0.0993,173.9600067138672,17.274228666687012,0.008888165373411624
2026-08-20,COST,COSTCO WHSL CORP,0.01833,933.510009765625,17.111238479003905,0.008804301499063092
2026-08-20,ORCL,ORACLE CORP,0.11903,142.07000732421875,16.91059297180176,0.008701062710005961
2026-08-20,CVX,CHEVRON CORP,0.08164,205.77000427246094,16.79906314880371,0.008643676905406439
2026-08-20,AMAT,APPLIED MATLS INC,0.03281,496.2099914550781,16.280649819641113,0.008376935999616301
2026-08-20,KO,COCA-COLA CO,0.17779,90.5,16.089995000000002,0.008278837751705754
2026-08-20,LRCX,LAM RESEARCH CORP,0.05171,310.5299987792969,16.05750623687744,0.008262121202157708
2026-08-20,CAT,CATERPILLAR INC,0.01899,815.3900146484375,15.484256378173828,0.007967165077473056
2026-08-20,MRK,MERCK & CO INC,0.10195,148.99000549316406,15.189531060028076,0.007815519095591236
2026-08-20,GE,GE AEROSPACE,0.04287,344.6400146484375,14.774717427978516,0.0076020836807925325
2026-08-20,UNH,UNITEDHEALTH GROUP INC,0.03753,384.8500061035156,14.443420729064941,0.007431620506752939
2026-08-20,NFLX,NETFLIX INC,0.17206,80.13999938964844,13.78888829498291,0.007094841792713924
2026-08-20,HD,HOME DEPOT INC,0.0412,334.489990234375,13.78098759765625,0.0070907766210782115
2026-08-20,PG,PROCTER & GAMBLE CO,0.09605,142.97000122070312,13.732268617248534,0.007065709084747467
2026-08-20,NVS,NOVARTIS AG ADR,0.08419,156.24000549316406,13.153846062469482,0.0067680914358331625
2026-08-20,BABA,ALIBABA GROUP HLDG ADR,0.0963,130.52999877929688,12.570038882446289,0.006467703218080895
2026-08-20,PM,PHILIP MORRIS INTL,0.06441,191.52000427246094,12.335803475189207,0.0063471813078885
2026-08-20,RTX,RTX CORP,0.05569,212.2899932861328,11.822429726104737,0.0060830334337185436
2026-08-20,PANW,PALO ALTO NETWORKS,0.03368,349.55999755859375,11.773180717773439,0.006057693180386754
2026-08-20,DELL,DELL TECHNOLOGIES C,0.0267,434.7799987792969,11.608625967407228,0.005973024286483785
2026-08-20,TM,TOYOTA MOTOR CORP ADR,0.05971,192.24000549316406,11.478650727996826,0.005906147701449555
2026-08-20,ARM,ARM HLDGS PLC ADR,0.04413,250.72000122070312,11.064273653869629,0.005692936910226462
2026-08-20,SAP,SAP SE ADR,0.05044,217.08999633789062,10.950019415283203,0.005634149303163707
2026-08-20,GEV,GE VERNOVA INC,0.01101,966.010009765625,10.635770207519531,0.00547245763050144
2026-08-20,SHEL,SHELL PLC ADR,0.11348,93.6500015258789,10.627402173156739,0.0054681519984120415
2026-08-20,AZN,ASTRAZENECA PLC,0.06402,164.49000549316406,10.530650151672361,0.00541836986435801
2026-08-20,KLAC,KLA CORP,0.05399,185.86000061035156,10.034581432952882,0.005163126004060034
2026-08-20,TXN,TEXAS INSTRUMENTS INC,0.03774,265.6000061035156,10.023744230346681,0.005157549902758629
2026-08-20,BHP,BHP GROUP LTD ADR,0.10493,93.62999725341797,9.824595611801147,0.005055081312717749
2026-08-20,AMGN,AMGEN INC,0.02234,433.7300109863281,9.68952844543457,0.00498558476185297
2026-08-20,TMO,THERMO FISHER SCIENTIFIC,0.01528,627.5499877929688,9.588963813476562,0.004933840912862317
2026-08-20,ANET,ARISTA NETWORKS INC,0.05212,183.75,9.57705,0.004927710859448594
2026-08-20,LIN,LINDE PLC,0.01905,481.2900085449219,9.168574662780761,0.004717536708219126
2026-08-20,IBM,IBM CORP,0.03893,233.69000244140625,9.097551795043945,0.004680993079793265
2026-08-20,CRWD,CROWDSTRIKE HLDGS A,0.04208,190.33999633789062,8.009507045898438,0.004121157856427998
